seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued,killed,humansDynamic,zombiesDynamic,rescuedDynamic,killedDynamic,zombifiedDynamic,fleeDynamic,pursueDynamic,humansGoneDynamic,zombiesGoneDynamic
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,25,13,0,2,0,0,65,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,25,11,0,2,0,0,76,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,24,11,1,0,0,0,72,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,24,10,0,1,0,0,92,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,24,10,0,0,0,0,92,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,24,10,0,0,0,1,92,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,23,10,1,0,0,0,74,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,23,10,0,0,0,2,97,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,22,10,1,0,0,6,69,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,10,1,0,0,3,83,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,10,0,0,0,0,89,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,9,0,1,0,0,61,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,8,0,1,0,0,64,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,7,0,1,0,0,51,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,4,0,3,0,0,45,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,4,0,0,0,0,21,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,4,0,0,0,0,27,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,4,0,0,0,0,30,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,21,4,0,0,0,0,36,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,20,4,1,0,0,0,38,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,19,4,1,0,0,0,37,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,18,3,1,1,0,0,28,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,18,3,0,0,0,0,30,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,18,3,0,0,0,0,14,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,18,3,0,0,0,0,30,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,18,1,0,2,0,0,19,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,18,1,0,0,0,0,8,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,17,1,1,0,0,0,7,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,17,0,0,1,0,0,6,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,17,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,17,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,17,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,16,0,1,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,16,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,16,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,16,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,16,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,16,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,16,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,16,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,1,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,15,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,250,4,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,245,9,0,0,5,42,74,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,236,11,7,0,2,43,106,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,226,13,8,0,2,81,114,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,207,15,15,2,4,104,138,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,188,20,14,0,5,95,150,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,170,23,15,0,3,103,208,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,145,25,23,0,2,148,246,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,122,30,18,0,5,152,218,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,94,32,26,0,2,135,170,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,77,35,14,0,3,170,219,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,68,34,9,1,0,121,183,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,60,36,6,0,2,168,184,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,46,45,5,0,9,146,273,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,41,46,1,3,4,70,321,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,31,46,9,1,1,34,321,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,30,45,1,1,0,27,330,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,27,44,2,2,1,34,320,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,26,39,1,5,0,23,300,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,26,38,0,1,0,23,284,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,23,37,3,1,0,17,275,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,21,37,1,1,1,9,276,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,20,32,1,5,0,6,244,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,20,30,0,2,0,5,209,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,20,26,0,4,0,8,176,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,19,24,1,2,0,10,158,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,19,22,0,2,0,8,140,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,21,2,1,0,4,148,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,17,0,4,0,4,120,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,15,0,2,0,4,90,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,13,0,2,0,4,89,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,13,0,0,0,4,68,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,12,0,1,0,3,97,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,12,0,0,0,4,105,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,12,0,0,0,1,110,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,11,0,1,0,3,98,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,17,9,0,2,0,0,85,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,7,1,2,0,0,72,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,4,0,3,0,0,55,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,2,0,2,0,0,23,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,1,0,0,16,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,0,0,0,10,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,0,0,0,10,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,0,0,0,10,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,0,0,0,8,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,0,0,0,10,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,0,0,0,10,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,0,0,0,10,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,16,1,0,0,0,2,10,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,15,2,0,0,1,7,14,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,15,2,0,0,0,0,14,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,2,1,0,0,0,20,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,2,0,0,0,0,20,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,1,0,1,0,0,15,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,1,0,0,0,0,10,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,1,0,0,1,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3048821701554731800,1000,250,4,20,4,1.0,0.6,1.0,52,0,6,46,184,1822,14,0,6985,76,56,14,0,0,0,0,0,0,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,250,4,0,0,0,0,0,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,247,6,1,0,2,32,48,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,247,6,0,0,0,41,60,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,240,9,4,0,3,44,76,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,224,11,14,0,2,35,101,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,210,12,13,0,1,51,113,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,188,15,19,0,3,56,134,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,167,19,16,1,5,45,156,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,144,20,21,1,2,31,134,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,130,21,13,0,1,12,117,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,106,21,24,0,0,13,100,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,92,20,14,1,0,18,122,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,82,20,10,0,0,38,91,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,70,23,9,0,3,94,131,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,61,24,6,2,3,88,146,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,51,27,7,0,3,64,184,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,48,26,3,1,0,91,177,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,38,33,2,1,8,87,221,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,36,34,1,0,1,64,266,0,0
-3232080925477678694,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,1091,18,0,6235,85,50,28,41,1,0,7,41,302,0,0
