runningHumansAvg,runningHumansMSE,runningHumansMed,runningZombiesAvg,runningZombiesMSE,runningZombiesMed,seed,walkingHumansAvg,walkingHumansMSE,walkingHumansMed,walkingZombiesAvg,walkingZombiesMSE,walkingZombiesMed
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
